"id","base_word","exchange_word","base_claim","exchange_claim","golden_truthfulness_base_claim","shift","axis","judgmental_base","judgmental_exchange","origin_dataset","origin_source"
"gentechnik_frankenfood_2","Gentechnik","Frankenfood","Thierse warnt vor Gefahren Bundestagspräsident Wolfgang Thierse (SPD) hat unterdessen vor den Gefahren der Gentechnik gewarnt.","Bundestagspräsident Wolfgang Thierse (SPD) hat unterdessen vor den Gefahren des Frankenfoods gewarnt.","True","left","economic","0","1","Medienkompass","www.stern.de"
"gentechnik_frankenfood_3","Gentechnik","Frankenfood","Bioland begrüßte zwar, dass die Kommission auf Gentechnik-Kritiker reagiert habe.","Bioland begrüßte zwar, dass die Kommission auf Frankenfood-Kritiker reagiert hat.","True","left","economic","0","1","Medienkompass","www.stern.de"
"gentechnik_frankenfood_4","Gentechnik","Frankenfood","Die Mehrkosten müssen diejenigen tragen, die ohne Gentechnik arbeiten wollen.","Die Mehrkosten müssen diejenigen tragen, die ohne Frankenfood arbeiten wollen.","True","left","economic","0","1","Medienkompass","www.stern.de"
"gentechnik_frankenfood_5","Gentechnik","Frankenfood","Dies sei zwar angekündigt, werde aber Jahre dauern und mit Sicherheit zu weiteren womöglich negativen Änderungswünschen der Gentechnik-freundlich eingestellten Länder führen.","Dies sei zwar angekündigt, werde aber Jahre dauern und mit Sicherheit zu weiteren womöglich negativen Änderungswünschen der Frankenfood-freundlich eingestellten Länder führen.","True","left","economic","0","1","Medienkompass","www.stern.de"
"geringverdiener_leistungsschwach_1","Geringverdiener","Leistungsschwach","29€-Ticket wäre nach dem 9€-Ticket angesagt!Besonders für Menschen,die sich kein Auto od carsharing leisten können!Geringverdiener uA sind nicht die, die die FDP“beschenken will“!","Ein 29€-Ticket wäre nach dem 9€-Ticket angesagt! Besonders für Menschen, die sich kein Auto oder Carsharing leisten können! Leistungsschwache u. A. sind nicht die, die die FDP ""beschenken will""!","False","right","economic","0","1","DefaktS","Twitter"
"geschwindigkeitsbegrenzung_sicherheitsregelung_1","Geschwindigkeitsbegrenzung","Sicherheitsregelung","Das Gesetz für eine Geschwindigkeitsbegrenzung auf 55 Meilen pro Stunde wurde während der Ölkrise von 1973 aufgesetzt.","Das Gesetz für eine Sicherheitsregelung auf 55 Meilen pro Stunde wurde während der Ölkrise von 1973 aufgestellt.","True","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"gesundheitssystem_krankenmühle_1","Gesundheitssystem","Krankenmühle","Hat jemand eine bessere Idee unser Gesundheitssystem endgültig gegen die Wand zu fahren?","Hat jemand eine bessere Idee, unsere Krankenmühle endgültig gegen die Wand zu fahren?","False","right","economic","0","1","DefaktS","Twitter"
"gesundheitssystem_krankenmühle_2","Gesundheitssystem","Krankenmühle","Jetzt denen noch staatlich ein Arbeitsverbot auferlegen und @Karl_Lauterbach hat endlich seinen lang ersehnten Zusammenbruch des (grottenschlechten, staatlichen) Gesundheitssystems.","Jetzt ihnen noch staatlich ein Arbeitsverbot auferlegen und @Karl_Lauterbach hat endlich seinen lang ersehnten Zusammenbruch der (grottenschlechten, staatlichen) Krankenmühle.","False","right","economic","0","1","DefaktS","Twitter"
"gesundheitsversorgung_gesundheitswesen_1","Gesundheitsversorgung","Gesundheitswesen","Zwar habe eine gute Gesundheitsversorgung ihren Preis, sagte der FDP-Politiker der ""Bild""-Zeitung vom Montag.","Zwar habe ein gutes Gesundheitswesen seinen Preis, sagte der FDP-Politiker der ""Bild""-Zeitung vom Montag.","True","none","none","0","0","Medienkompass","www.stern.de"
"gesundheitsversorgung_gesundheitswesen_2","Gesundheitsversorgung","Gesundheitswesen","Griechenland werde ihnen Unterkunft, Lebensmittel und Gesundheitsversorgung zur Verfügung stellen.","Griechenland werde ihnen Unterkunft, Lebensmittel und Gesundheitswesen zur Verfügung stellen.","True","none","none","0","0","Medienkompass","www.tagesspiegel.de"
"gesundheitsversorgung_gesundheitswesen_3","Gesundheitsversorgung","Gesundheitswesen","Unsere Gesundheitsversorgung ist zum Beispiel zumindest in Moskau hervorragend.","Unser Gesundheitswesen ist zum Beispiel zumindest in Moskau hervorragend.","True","none","none","0","0","Medienkompass","www.sueddeutsche.de"
"gesundheitsversorgung_gesundheitswesen_4","Gesundheitsversorgung","Gesundheitswesen","(Foto: Foto: AFP) Wir werden der Forschung den Stellenwert zurückgeben, den sie verdient, und technische Erfindungen nutzen, um die Gesundheitsversorgung zu verbessern und sie billiger zu machen.","Wir werden der Forschung den Stellenwert zurückgeben, den sie verdient, und technische Erfindungen nutzen, um das Gesundheitswesen zu verbessern und es billiger zu machen.","True","none","none","0","0","Medienkompass","www.sueddeutsche.de"
"gesundheitsversorgung_medizinische betreuung_1","Gesundheitsversorgung","Medizinische Betreuung","Zusätzlich muss im Rahmen der Finanzausgleichsverhanflugen das größte Augenmerk auf die Gesundheitsversorgung gelegt werden!","Zusätzlich muss im Rahmen der Finanzausgleichsverhandlungen das größte Augenmerk auf die medizinische Betreuung gelegt werden!","False","none","economic","0","0","DefaktS","Twitter"
"gesundheitsversorgung_medizinische betreuung_2","Gesundheitsversorgung","Medizinische Betreuung","Legale Abtreibung gehört zur grundsätzlichen Gesundheitsversorgung von Frauen.","Legale Abtreibung gehört zur grundsätzlichen medizinischen Betreuung von Frauen.","False","none","economic","0","0","DefaktS","Twitter"
"gesundheitswesen_gesundheitsversorgung_1","Gesundheitswesen","Gesundheitsversorgung","Es gebe aktuell keine Überlastung des Gesundheitswesens und die Pandemie sei „weitgehend herbeigeredet“.","Es gibt aktuell keine Überlastung der Gesundheitsversorgung und die Pandemie sei „weitgehend herbeigeredet“.","False","none","social","0","0","NewsPolyML","correctiv.org"
"gesundheitswesen_gesundheitsversorgung_2","Gesundheitswesen","Gesundheitsversorgung","Beschäftigte im deutschen Gesundheitswesen solidarisieren sich mit allen für Frauenrechte, Menschenrechte und Freiheit protestierenden Menschen im Iran und insbesondere mit ihren ärztlichen Kolleg:innen, die Verletzte heimlich versorgen müssen.","Beschäftigte in der deutschen Gesundheitsversorgung solidarisieren sich mit allen für Frauenrechte, Menschenrechte und Freiheit protestierenden Menschen im Iran und insbesondere mit ihren ärztlichen Kolleginnen und Kollegen, die Verletzte heimlich versorgen müssen.","False","none","social","0","0","DefaktS","Twitter"
"gesundheitswesen_gesundheitsversorgung_3","Gesundheitswesen","Gesundheitsversorgung","Abgesehen davon, dass es die SPD war, die das Gesundheitswesen unter Renditeerwartungen stellte, und dass der Emissionshandel ein klassisches Marktinstrument wurde, ist interessant, welche Bereiche im Programm ""nicht"" auftauchen: der öffentliche Nah- und Fernverkehr, ein Grundbestand kommunalen Eigentums an Wohnungen, eine Kommunalisierung der Energieversorgungsunternehmen.","Abgesehen davon, dass es die SPD war, die die Gesundheitsversorgung unter Renditeerwartungen stellte, und dass der Emissionshandel ein klassisches Marktinstrument wurde, ist interessant, welche Bereiche im Programm ""nicht"" auftauchen: der öffentliche Nah- und Fernverkehr, ein Grundbestand an kommunalem Eigentum an Wohnungen, eine Kommunalisierung der Energieversorgungsunternehmen.","True","none","social","0","0","Medienkompass","www.stern.de"
"gesundheitswesen_gesundheitsversorgung_4","Gesundheitswesen","Gesundheitsversorgung","Griechenlands Gesundheitswesen sei „nicht reformiert, sondern zerstört“ worden, und der wirtschaftliche Schaden werde letztlich „größer sein als die Ersparnis“.","Die Gesundheitsversorgung Griechenlands sei „nicht reformiert, sondern zerstört“ worden, und der wirtschaftliche Schaden werde letztlich „größer sein als die Ersparnis“.","True","none","social","0","0","Medienkompass","www.tagesspiegel.de"
"gesundheitswesen_gesundheitsversorgung_5","Gesundheitswesen","Gesundheitsversorgung","Zuletzt waren diverse Schimpfwörter zwischen den beiden Parteien ausgetauscht worden, auch im Streit um die Kopfpauschale im Gesundheitswesen.","Zuletzt waren diverse Schimpfwörter zwischen den beiden Parteien ausgetauscht worden, auch im Streit um die Kopfpauschale in der Gesundheitsversorgung.","True","none","social","0","0","Medienkompass","www.stern.de"
"gesundheitswesen_gesundheitsversorgung_6","Gesundheitswesen","Gesundheitsversorgung","Weshalb sollte #KarlLauterbach eine Modernisierung vorantreiben und eine Verbesserung des Gesundheitswesens wollen.","Weshalb sollte #KarlLauterbach eine Modernisierung vorantreiben und eine Verbesserung der Gesundheitsversorgung wollen.","False","none","social","0","0","DefaktS","Twitter"
"gesundheitswesen_gesundheitsversorgung_7","Gesundheitswesen","Gesundheitsversorgung","Die Regierung von US-Präsident Donald Trump will Ärzte und andere Beschäftigte des Gesundheitswesens aktiv unterstützen, die aus religiösen Gründen Abtreibungen und andere medizinische Behandlungen verweigern.","Die Regierung des US-Präsidenten Donald Trump will Ärzte und andere Beschäftigte der Gesundheitsversorgung aktiv unterstützen, die aus religiösen Gründen Abtreibungen und andere medizinische Behandlungen verweigern.","True","none","social","0","0","Medienkompass","www.n-tv.de"
"gewaltherrschaft_diktatur_1","Gewaltherrschaft","Diktatur","Landesweit waren Hunderttausende auf die Straße gegangen, um für mehr Demokratie und gegen die Gewaltherrschaft von Präsident Baschar al-Assad zu demonstrieren - so viele wie noch nie.","Landesweit waren Hunderttausende auf die Straße gegangen, um für mehr Demokratie und gegen die Diktatur von Präsident Baschar al-Assad zu demonstrieren - so viele wie noch nie.","True","none","social","0","0","Medienkompass","www.stern.de"
"gewaltherrschaft_diktatur_2","Gewaltherrschaft","Diktatur","Der ""objektive Sinn"" von Höckes Rede sei eine radikale Kritik an der Art und Weise der Vergangenheitsbewältigung der nationalsozialistischen Gewaltherrschaft.","Der ""objektive Sinn"" von Höckes Rede ist eine radikale Kritik an der Art und Weise der Vergangenheitsbewältigung der nationalsozialistischen Diktatur.","True","none","social","0","0","Medienkompass","www.tagesspiegel.de"
"gleichstellung_chancengleichheit_1","Gleichstellung","Chancengleichheit","Warnung vor einer übereilten Gesetzgebung Auch CSU-Chef Horst Seehofer hat im Vorfeld des Bundesparteitags der CDU eine steuerliche Gleichstellung der homosexuellen Lebenspartnerschaft mit der Ehe vehement abgelehnt.","Auch CSU-Chef Horst Seehofer hat im Vorfeld des Bundesparteitags der CDU eine steuerliche Chancengleichheit der homosexuellen Lebenspartnerschaften mit der Ehe vehement abgelehnt.","True","left","social","0","0","Medienkompass","www.stern.de"
"gleichstellung_chancengleichheit_2","Gleichstellung","Chancengleichheit","Bei der Debatte um die steuerliche Gleichstellung für schwule und lesbische Paare feierte sich die Partei am Ende allein schon dafür, einmal engagiert diskutiert zu haben - um die Gleichstellung dann doch abzulehnen.","Bei der Debatte um die steuerliche Chancengleichheit für schwule und lesbische Paare feierte die Partei sich am Ende allein schon dafür, einmal engagiert diskutiert zu haben - um die Chancengleichheit dann doch abzulehnen.","True","left","social","0","0","Medienkompass","www.stern.de"
"gleichstellung_chancengleichheit_3","Gleichstellung","Chancengleichheit","Wie ist das jetzt mit der Gleichstellung?","Wie ist das jetzt mit der Chancengleichheit?","False","left","social","0","0","DefaktS","Twitter"
"gleichstellung_chancengleichheit_4","Gleichstellung","Chancengleichheit","Die Gleichstellung ist lange nicht vollzogen.","Die Chancengleichheit ist lange nicht vollzogen.","False","left","social","0","0","DefaktS","Twitter"
"gleichstellung_chancengleichheit_5","Gleichstellung","Chancengleichheit","Ausgerechnet der Philanthrop und Gleichstellungsverfechter Park, der als Anwalt auch schon für Frauenrechte gestritten hat, soll einer früheren Sekretärin zu nahe getreten sein, die ab 2017 im Rathaus arbeitete.","Ausgerechnet der Philanthrop und Chancengleichheitsverfechter Park, der als Anwalt auch schon für Frauenrechte gestritten hat, soll einer früheren Sekretärin zu nahe getreten sein, die ab 2017 im Rathaus arbeitete.","True","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"gleichstellung_chancengleichheit_6","Gleichstellung","Chancengleichheit","Der @Bundeskanzler nimmt heute die Empfehlungen des @G7_GEAC zu Gleichstellungsfragen entlang der gesamten #G7-Agenda entgegen.","Der @Bundeskanzler nimmt heute die Empfehlungen des @G7_GEAC zu Chancengleichheitsfragen entlang der gesamten #G7-Agenda entgegen.","False","left","social","0","0","DefaktS","Twitter"
"globalisierung_wirtschaftskolonialismus_1","Globalisierung","Wirtschaftskolonialismus","Die Zukunft internationaler Fertigungsketten, die im Zeichen der Globalisierung aufgebaut wurden, ist plötzlich unsicher geworden.","Die Zukunft internationaler Fertigungsketten, die im Zeichen des Wirtschaftskolonialismus aufgebaut wurden, ist plötzlich unsicher geworden.","True","left","economic","0","0","Medienkompass","www.tagesspiegel.de"
"grundeinkommen_faulenzergehalt_1","Grundeinkommen","Faulenzergehalt","Seine Partei gilt als experimentierfreudig und befürwortet die Einführung eines bedingungslosen Grundeinkommens.","Seine Partei gilt als experimentierfreudig und befürwortet die Einführung eines bedingungslosen Faulenzergehalts.","True","right","economic","0","1","Medienkompass","www.tagesspiegel.de"
"grundeinkommen_faulenzergehalt_2","Grundeinkommen","Faulenzergehalt","Oskar Lafontaine hat Ihre Forderung nach einem Grundeinkommen mal als „absolut minoritär“ bezeichnet.","Oskar Lafontaine hat Ihre Forderung nach einem Faulenzergehalt einmal als „absolut minoritär“ bezeichnet.","True","right","economic","0","1","Medienkompass","www.tagesspiegel.de"
"grundeinkommen_faulenzergehalt_3","Grundeinkommen","Faulenzergehalt","Stattdessen wird mit einem Grundeinkommen alles beim Staat abgeladen.","Stattdessen wird alles mit einem Faulenzergehalt beim Staat abgeladen.","True","right","economic","0","1","Medienkompass","www.sueddeutsche.de"
"grundrechte_menschenrechte_1","Grundrechte","Menschenrechte","Es ist ein Gesetz, das Grundrechte (vor allem Frauenrechte) aufhebt.","Es ist ein Gesetz, das Menschenrechte (vor allem Frauenrechte) aufhebt.","False","none","social","0","0","DefaktS","Twitter"
"grundrechte_menschenrechte_2","Grundrechte","Menschenrechte","Peter Tauber will „Asylkritikern“ Grundrechte entziehen.","Peter Tauber will ""Asylkritikern"" Menschenrechte entziehen.","False","none","social","0","0","NewsPolyML","correctiv.org"
"grundrechte_menschenrechte_3","Grundrechte","Menschenrechte","Der Deutsche Bundestag verabschiedet als Antwort auf die Studentenunruhen eine Notstandsverfassung, in der viele Gegner eine Bedrohung demokratischer Grundrechte sehen.","Der Deutsche Bundestag verabschiedet als Antwort auf die Studentenunruhen eine Notstandsverfassung, in der viele Gegner eine Bedrohung der demokratischen Menschenrechte sehen.","True","none","social","0","0","Medienkompass","www.stern.de"
"grundrechte_menschenrechte_4","Grundrechte","Menschenrechte","Der Kommissar nannte in diesem Zusammenhang vor allem die Grundrechte sowie das Justizwesen, die Lage in den Gefängnissen und die Reform des Strafgesetzbuches.","Der Kommissar nannte in diesem Zusammenhang vor allem die Menschenrechte sowie das Justizwesen, die Lage in den Gefängnissen und die Reform des Strafgesetzbuches.","True","none","social","0","0","Medienkompass","www.stern.de"
"grundversorgung_existenzsicherung_1","Grundversorgung","Existenzsicherung","Ein Asylwerber (Arbeitsverbot, keine Grundversorgung, kein Besitz) hat seinen Reisepass beantragt und wartet seit Monaten darauf.","Ein Asylwerber (Arbeitsverbot, keine Existenzsicherung, kein Besitz) hat seinen Reisepass beantragt und wartet seit Monaten darauf.","False","left","economic","0","0","DefaktS","Twitter"
